,neighborhood,name,distance,category,address,display_phone,price,rating,review_count,url,latitude,longitude
5431,SULLIVAN'S GULCH/GRANT PARK,Nomad PDX,1038.67366869,American (New),575 NE 24th Ave,(503) 206-4085,$$$$,4.5,115,https://www.yelp.com/biz/nomad-pdx-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5271897,-122.6414091
5432,SULLIVAN'S GULCH/GRANT PARK,Arrosto,1059.96068246,Chicken Shop,2340 NE Sandy Blvd,(503) 446-7373,$$,4.5,45,https://www.yelp.com/biz/arrosto-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52713,-122.64169
5433,SULLIVAN'S GULCH/GRANT PARK,Flying Fish Oyster Bar,1059.96068246,Live/Raw Food,2340 NE Sandy Blvd,(971) 806-6747,$$,5.0,29,https://www.yelp.com/biz/flying-fish-oyster-bar-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52713,-122.64169
5434,SULLIVAN'S GULCH/GRANT PARK,The Bulgogi,1060.65411488,Korean,4232 NE Sandy Blvd,(503) 327-8607,$,4.5,175,https://www.yelp.com/biz/the-bulgogi-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53624,-122.61915
5435,SULLIVAN'S GULCH/GRANT PARK,Tails & Trotters,1065.9873067,Butcher,525 NE 24th Ave,(503) 477-8682,$$,4.5,101,https://www.yelp.com/biz/tails-and-trotters-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5269706473,-122.641577109
5436,SULLIVAN'S GULCH/GRANT PARK,Han Oak,1090.49898722,Korean,511 NE 24th Ave,(971) 255-0032,$$$,4.0,83,https://www.yelp.com/biz/han-oak-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5267944137,-122.641767226
5437,SULLIVAN'S GULCH/GRANT PARK,24th & Meatballs,1099.32808395,Italian,2341 NE Glisan St,(503) 282-2557,$,3.5,210,https://www.yelp.com/biz/24th-and-meatballs-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5266075134,-122.641616821
5438,SULLIVAN'S GULCH/GRANT PARK,Nourishment,1141.71649021,Mexican,2240 NE Sandy Blvd,(503) 577-5309,$,5.0,13,https://www.yelp.com/biz/nourishment-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5267017,-122.6426288
5439,SULLIVAN'S GULCH/GRANT PARK,Güero,1148.94886417,Mexican,200 NE 28th Ave,(503) 887-9258,$,4.5,281,https://www.yelp.com/biz/g%C3%BCero-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5244618,-122.6370351
5440,SULLIVAN'S GULCH/GRANT PARK,Laurelhurst Market,1246.7015759,Steakhouses,3155 E Burnside St,(503) 206-3097,$$$,4.0,796,https://www.yelp.com/biz/laurelhurst-market-portland-5?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5231759,-122.6320381
5441,SULLIVAN'S GULCH/GRANT PARK,HunnyMilk,1250.11149377,Breakfast & Brunch,40 NE 28th Ave,(503) 320-7805,$$,4.5,162,https://www.yelp.com/biz/hunnymilk-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5235409329,-122.637146275
5442,SULLIVAN'S GULCH/GRANT PARK,La Buca,1256.42042844,Italian,40 NE 28th Ave,(503) 238-1058,$$,4.0,287,https://www.yelp.com/biz/la-buca-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52326,-122.63701
5443,SULLIVAN'S GULCH/GRANT PARK,Tapalaya,1264.61512334,Cajun/Creole,28 NE 28th Ave,(503) 232-6652,$$,4.0,454,https://www.yelp.com/biz/tapalaya-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52326,-122.63701
5444,SULLIVAN'S GULCH/GRANT PARK,Cardinal Club,1285.63775474,Bars,18 NE 28th Ave,(503) 348-0763,$$,4.5,85,https://www.yelp.com/biz/cardinal-club-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5231898,-122.6370392
5445,SULLIVAN'S GULCH/GRANT PARK,Navarre,1291.60929127,Spanish,10 NE 28th Ave,(503) 232-3555,$$,4.0,371,https://www.yelp.com/biz/navarre-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52326,-122.63701
5446,SULLIVAN'S GULCH/GRANT PARK,Langbaan,1341.55016922,Thai,6 SE 28th Ave,(971) 344-2564,$$$$,4.5,118,https://www.yelp.com/biz/langbaan-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5226928,-122.6371691
5447,SULLIVAN'S GULCH/GRANT PARK,PaaDee,1348.56914469,Thai,6 SE 28th Ave,(503) 360-1453,$$,4.0,346,https://www.yelp.com/biz/paadee-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5224915,-122.637001
5448,SULLIVAN'S GULCH/GRANT PARK,Pastini Pastaria,1389.94212179,Italian,1426 NE Broadway St,(503) 288-4300,$$,4.0,178,https://www.yelp.com/biz/pastini-pastaria-portland-5?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5350393,-122.6508129
5449,SULLIVAN'S GULCH/GRANT PARK,Blossoming Lotus,1390.18732083,Vegan,1713 NE 15th Ave,(503) 228-0048,$$,4.0,850,https://www.yelp.com/biz/blossoming-lotus-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53527,-122.65079
5450,SULLIVAN'S GULCH/GRANT PARK,The Goose,1396.36268028,Tex-Mex,2725 SE Ankeny St,(503) 235-2222,$$,4.5,215,https://www.yelp.com/biz/the-goose-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52228,-122.63758
5451,SULLIVAN'S GULCH/GRANT PARK,Ate-Oh-Ate,1425.12448289,Hawaiian,2454 E Burnside St,(503) 445-6101,$$,4.0,376,https://www.yelp.com/biz/ate-oh-ate-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.522655,-122.640277
5452,SULLIVAN'S GULCH/GRANT PARK,Screen Door,1427.35512469,Cajun/Creole,2337 E Burnside St,(503) 542-0880,$$,4.5,5010,https://www.yelp.com/biz/screen-door-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52309,-122.64164
5453,SULLIVAN'S GULCH/GRANT PARK,Ankeny Tap & Table,1428.45388548,Gastropubs,2724 SE Ankeny St,(503) 946-1898,$$,4.5,92,https://www.yelp.com/biz/ankeny-tap-and-table-portland-6?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52198,-122.63758
5454,SULLIVAN'S GULCH/GRANT PARK,Tusk,1432.44821908,Middle Eastern,2448 East Burnside St,(503) 894-8082,$$,4.0,211,https://www.yelp.com/biz/tusk-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52263,-122.64036
5455,SULLIVAN'S GULCH/GRANT PARK,Taste Tickler,1441.79880635,Sandwiches,1704 NE 14th Ave,(503) 282-3681,$,4.5,231,https://www.yelp.com/biz/taste-tickler-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5351851881,-122.651425526
5456,SULLIVAN'S GULCH/GRANT PARK,Egyptian Bros,1444.85685812,Mediterranean,113 SE 28th Ave,(971) 506-2145,$,5.0,93,https://www.yelp.com/biz/egyptian-bros-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5218797,-122.6374149
5457,SULLIVAN'S GULCH/GRANT PARK,Ken's Artisan Pizza,1568.79815046,Pizza,304 SE 28th Ave,(503) 517-9951,$$,4.0,604,https://www.yelp.com/biz/kens-artisan-pizza-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5205497742,-122.636993408
5458,SULLIVAN'S GULCH/GRANT PARK,Bamboo Sushi,1575.76948947,Sushi Bars,310 SE 28th Ave,(503) 232-5255,$$,4.5,853,https://www.yelp.com/biz/bamboo-sushi-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5205128628,-122.637053309
5459,SULLIVAN'S GULCH/GRANT PARK,Lucca,1640.03896517,Italian,3449 NE 24th Ave,(503) 287-7372,$$,4.0,227,https://www.yelp.com/biz/lucca-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.54801,-122.64142
5460,SUMNER ASSOCIATION OF NEIGHBORS,Namaste Indian Cuisine,287.110762152,Indian,8303 NE Sandy Blvd,(503) 257-5059,$$,3.5,400,https://www.yelp.com/biz/namaste-indian-cuisine-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.553249,-122.577378
5461,SUMNER ASSOCIATION OF NEIGHBORS,Escape Bar & Grill,349.689529624,American (New),9004 NE Sandy Blvd,(503) 255-4300,$,4.5,54,https://www.yelp.com/biz/escape-bar-and-grill-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.555735,-122.569824
5462,SUMNER ASSOCIATION OF NEIGHBORS,Cameo Cafe,479.429370536,Breakfast & Brunch,8111 NE Sandy Blvd,(503) 284-0401,$$,4.0,325,https://www.yelp.com/biz/cameo-cafe-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.55227,-122.57945
5463,SUMNER ASSOCIATION OF NEIGHBORS,Taqueria La Mestiza,707.580384634,Mexican,8525 NE Fremont Dr,(503) 572-8595,,4.5,9,https://www.yelp.com/biz/taqueria-la-mestiza-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.548319501,-122.575865015
5464,SUMNER ASSOCIATION OF NEIGHBORS,KCs Deli,856.589400542,Bars,3438 NE 82nd Ave,(503) 477-6697,$,5.0,13,https://www.yelp.com/biz/kcs-deli-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5479290336,-122.578681335
5465,SUMNER ASSOCIATION OF NEIGHBORS,Jim Dandy Drive-In,926.908626705,American (Traditional),9626 NE Sandy Blvd,(503) 253-2126,$,3.0,62,https://www.yelp.com/biz/jim-dandy-drive-in-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.55832,-122.56336
5466,SUMNER ASSOCIATION OF NEIGHBORS,Bun Bo Hue Dong Ba 3,994.041359668,Vietnamese,3246 NE 82nd Ave,(971) 271-7525,$,4.0,23,https://www.yelp.com/biz/bun-bo-hue-dong-ba-3-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.54599,-122.5784302
5467,SUMNER ASSOCIATION OF NEIGHBORS,Ira's Deli,1119.09448063,Delis,7215 NE Prescott St,(503) 254-4631,$,4.5,127,https://www.yelp.com/biz/iras-deli-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.55565,-122.58867
5468,SUMNER ASSOCIATION OF NEIGHBORS,El Burrito Loco,1124.43608931,Mexican,3126 NE 82nd Ave,(503) 252-1343,$,3.5,97,https://www.yelp.com/biz/el-burrito-loco-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5448,-122.57847
5469,SUMNER ASSOCIATION OF NEIGHBORS,The Angry Unicorn,1137.66883918,Food Trucks,7420 NE Sandy Blv,(503) 498-8040,$,4.5,115,https://www.yelp.com/biz/the-angry-unicorn-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.54892,-122.58653
5470,SUMNER ASSOCIATION OF NEIGHBORS,Mekong Bistro,1186.0764989,Cambodian,8200 NE Siskiyou St,(503) 265-8972,$$,4.0,174,https://www.yelp.com/biz/mekong-bistro-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5443503005,-122.578516501
5471,SUMNER ASSOCIATION OF NEIGHBORS,Holiday Inn Northwest Grill,1212.57790302,American (Traditional),8439 NE Columbia Blvd,(503) 256-5000,$$,4.0,6,https://www.yelp.com/biz/holiday-inn-northwest-grill-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.56565,-122.57594
5472,SUMNER ASSOCIATION OF NEIGHBORS,Bluefin Bar and Grill,1213.9853996,Lounges,7317 NE Sandy Blvd,(503) 206-4245,$$,4.5,53,https://www.yelp.com/biz/bluefin-bar-and-grill-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.54905,-122.5876
5473,SUMNER ASSOCIATION OF NEIGHBORS,Elmer's Restaurant,1282.46094976,Breakfast & Brunch,10001 NE Sandy Blvd,(503) 256-2150,$$,4.0,199,https://www.yelp.com/biz/elmers-restaurant-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5597,-122.55925
5474,SUMNER ASSOCIATION OF NEIGHBORS,Pho Dalat,1398.59274272,Vietnamese,10232 NE Sandy Blvd,(503) 252-1536,$,3.5,113,https://www.yelp.com/biz/pho-dalat-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.55879,-122.55704
5475,SUMNER ASSOCIATION OF NEIGHBORS,Bill's Steakhouse,1411.12950132,Steakhouses,10227 NE Sandy Blvd,(503) 253-0614,$$,3.0,26,https://www.yelp.com/biz/bills-steakhouse-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.55989,-122.55713
5476,SUMNER ASSOCIATION OF NEIGHBORS,Pulehu Pizza,1482.93107446,Pizza,2700 NE 82nd Ave,(503) 853-1275,$$,4.5,65,https://www.yelp.com/biz/pulehu-pizza-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5414144195,-122.577295974
5477,SUMNER ASSOCIATION OF NEIGHBORS,Airport Cafe,1525.88983082,Breakfast & Brunch,6135 NE 80th Ave,(503) 253-5609,$,4.5,43,https://www.yelp.com/biz/airport-cafe-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5676765442,-122.581039429
5478,SUMNER ASSOCIATION OF NEIGHBORS,Pho Oregon Restaurant,1610.0239695,Vietnamese,2518 NE 82nd Ave,(503) 262-8816,$,4.0,481,https://www.yelp.com/biz/pho-oregon-restaurant-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5403,-122.57853
5479,SUMNER ASSOCIATION OF NEIGHBORS,Lanvin French Bakery,1629.52900937,Bakeries,8211 NE Brazee St,(503) 252-0155,$,4.0,55,https://www.yelp.com/biz/lanvin-french-bakery-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5403,-122.57854
5480,SUMNER ASSOCIATION OF NEIGHBORS,Mekha Restaurant,1658.91652337,Vietnamese,6846 NE Sandy Blvd,(503) 719-4584,$,4.0,277,https://www.yelp.com/biz/mekha-restaurant-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5467681885,-122.592384338
5481,SUMNER ASSOCIATION OF NEIGHBORS,Lakeside Bar & Grill,1679.24795933,Seafood,6233 NE 78th Ct,(503) 251-2000,$$,4.0,45,https://www.yelp.com/biz/lakeside-bar-and-grill-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.56882,-122.582104
5482,SUMNER ASSOCIATION OF NEIGHBORS,Old Country Sausage Company,1686.99081593,Delis,10634 NE Sandy Blvd,(503) 254-4106,$,4.5,60,https://www.yelp.com/biz/old-country-sausage-company-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.55839,-122.55314
5483,SUMNER ASSOCIATION OF NEIGHBORS,Taqueria Los Tres Hermanos,1759.43750911,Mexican,6719 NE Cully Blvd,(971) 407-6192,$,4.5,8,https://www.yelp.com/biz/taqueria-los-tres-hermanos-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5630327341,-122.593487129
5484,SUMNER ASSOCIATION OF NEIGHBORS,Thien Hong,1763.39519804,Chinese,6749 NE Sandy Blvd,(503) 281-1247,$$,3.5,256,https://www.yelp.com/biz/thien-hong-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5466995239,-122.593643188
5485,SUMNER ASSOCIATION OF NEIGHBORS,El Burrito Azteca,1778.18036555,Mexican,6728 NE Sandy Blvd,(503) 432-8073,$,4.5,92,https://www.yelp.com/biz/el-burrito-azteca-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.54631,-122.59359
5486,SUMNER ASSOCIATION OF NEIGHBORS,Brick House Pizzeria,1787.45225609,Pizza,6744 NE Sandy Blvd,(503) 459-4469,$$,4.0,143,https://www.yelp.com/biz/brick-house-pizzeria-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5463643175,-122.593946457
5487,SUMNER ASSOCIATION OF NEIGHBORS,Gilhooligans Bar & Grill,1800.96266539,Bars,10810 NE Sandy Blvd,(503) 477-6484,$$,3.0,14,https://www.yelp.com/biz/gilhooligans-bar-and-grill-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5584338954,-122.551463142
5488,SUMNER ASSOCIATION OF NEIGHBORS,El Sombrero Mexican Restaurant,1817.56123722,Mexican,10820 NE Sandy Blvd,(503) 257-6010,$$,4.0,120,https://www.yelp.com/biz/el-sombrero-mexican-restaurant-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.55827,-122.55137
5489,SUMNER ASSOCIATION OF NEIGHBORS,Pizzeria Otto,1822.97859753,Pizza,6708 NE Sandy Blvd,(971) 373-8348,$$,4.0,166,https://www.yelp.com/biz/pizzeria-otto-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5462419842,-122.594372928
5490,SUMNER ASSOCIATION OF NEIGHBORS,WokShop Kitchen,1920.27929393,Asian Fusion,2120 NE 82nd Ave,(971) 279-2207,$,4.5,183,https://www.yelp.com/biz/wokshop-kitchen-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5375817,-122.5785934
5491,SUMNER ASSOCIATION OF NEIGHBORS,Mgwalexs Hawaiian Express,2072.85325543,Food Trucks,4549 NE Cully Blvd,(971) 331-4241,$,4.0,18,https://www.yelp.com/biz/mgwalexs-hawaiian-express-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5557536022,-122.600852139
5492,SUMNER ASSOCIATION OF NEIGHBORS,Beeswing,2137.22251021,American (New),4318 NE Cully Blvd,(503) 477-7318,$$,4.5,106,https://www.yelp.com/biz/beeswing-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5540885925,-122.60168457
5493,SUMNER ASSOCIATION OF NEIGHBORS,Ohana Hawaiian Cafe,2157.07162697,Hawaiian,6320 NE Sandy Blvd,(503) 335-5800,$$,4.0,250,https://www.yelp.com/biz/ohana-hawaiian-cafe-portland-4?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.54454,-122.59805
5494,SUMNER ASSOCIATION OF NEIGHBORS,Angel Food & Fun,2171.87707217,Mexican,5135 NE 60th Ave,(503) 287-7909,$,4.5,161,https://www.yelp.com/biz/angel-food-and-fun-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5601,-122.60109
5495,SUMNER ASSOCIATION OF NEIGHBORS,Pacific Grille,2187.73647413,American (Traditional),7101 NE 82nd Ave,(503) 255-6722,$$,2.0,14,https://www.yelp.com/biz/pacific-grille-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.57423,-122.57916
5496,SUMNER ASSOCIATION OF NEIGHBORS,Casa Del Sol,2239.01905884,Mexican,5745 NE Prescott St,(503) 477-5480,$,4.0,18,https://www.yelp.com/biz/casa-del-sol-portland-5?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5557669838,-122.602989525
5497,SUMNER ASSOCIATION OF NEIGHBORS,Brenner's Restaurant,2289.93680616,Restaurants,7025 NE Alderwood Rd,(503) 255-2700,$$,4.0,12,https://www.yelp.com/biz/brenners-restaurant-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5743,-122.58282
